Species name,Chemical name,LC50 in mg per L
Abramis brama,Dichlorvos,21.930800258996474
Acipenser brevirostrum,Carbaryl,1.8099999999999998
Ameiurus melas,Ametryn,25.000000000000007
Ameiurus melas,Atrazine,35
Ameiurus melas,Azinphos-methyl,4.26242729413342
Ameiurus melas,Carbaryl,20.000000000000004
Ameiurus melas,Chlorbromuron,9
Ameiurus melas,Diazinon,7.999999999999999
Ameiurus melas,Dimethametryn,6
Ameiurus melas,Diquat dibromide,64.668384856899
Ameiurus melas,Fenthion,1.4858672620025821
Ameiurus melas,Fluometuron,55.00000000000001
Ameiurus melas,Malathion,12.285357137665967
Ameiurus melas,Methyl parathion,6.640000000000001
Ameiurus melas,Metobromuron,39.99999999999999
Ameiurus melas,"p,p'-DDT",0.014204782245768563
Ameiurus melas,Profenofos,0.020000000000000004
Ameiurus melas,Prometon,20.000000000000004
Ameiurus melas,Secbumeton,25.000000000000007
Ameiurus melas,Simazine,64.99999999999999
Ameiurus melas,Terbumeton,10
Ameiurus melas,Terbutryn,3
Ameiurus melas,Terbutylazine,7
Ameiurus melas,Trichlorfon,0.515
Ameiurus nebulosus,Dinocap,0.61
Ameiurus nebulosus,Molinate,34
Ameiurus nebulosus,Monuron,57.00000000000001
Anguilla anguilla,"2,3,5,6-Tetrachloronitrobenzene",1.4
Anguilla anguilla,Chlorpyrifos,0.54
Anguilla anguilla,Diazinon,0.08315785056852004
Anguilla anguilla,Dichlorvos,0.852
Anguilla anguilla,Disulfoton,0.037
Anguilla anguilla,Endosulfan,0.03327835266446326
Anguilla anguilla,Fenitrothion,0.20000000000000004
Anguilla anguilla,Methyl parathion,4.781840649791668
Anguilla anguilla,Molinate,33.5
Anguilla anguilla,Thiobencarb,13.199999999999998
Anguilla anguilla,Trichlorfon,3.38
Anguilla japonica,"2,7,8,9-Tricyclazole",3.5000000000000004
Anguilla japonica,Acephate,100
Anguilla japonica,Ametryn,1.5
Anguilla japonica,Benfuracarb,1.2
Anguilla japonica,Bensultap,28
Anguilla japonica,Benzofenap,39.99999999999999
Anguilla japonica,Bilanafos,7.4
Anguilla japonica,Captafol,0.08399999999999999
Anguilla japonica,Captan,0.29999999999999993
Anguilla japonica,Carbaryl,10
Anguilla japonica,Carbosulfan,1.3
Anguilla japonica,Chlorfenvinphos,0.038
Anguilla japonica,Chlornitrofen,150.00000000000003
Anguilla japonica,Chlorothalonil,0.038
Anguilla japonica,Chlorpyrifos-methyl,5.000000000000001
Anguilla japonica,Cycloprothrin,100
Anguilla japonica,Cypermethrin,0.0036
Anguilla japonica,Diazinon,2.8
Anguilla japonica,Dichlorvos,1.5
Anguilla japonica,Dicofol,4.4
Anguilla japonica,Dimethirimol,86.99999999999999
Anguilla japonica,Dimethoate,200.00000000000003
Anguilla japonica,Dinocap,0.013999999999999999
Anguilla japonica,Disulfoton,7.500000000000001
Anguilla japonica,Edifenphos,4
Anguilla japonica,Endosulfan,0.013999999999999999
Anguilla japonica,EPN,3.2000000000000006
Anguilla japonica,Ethidimuron,44
Anguilla japonica,Etofenprox,13.999999999999998
Anguilla japonica,Fenitrothion,6.5
Anguilla japonica,Fenobucarb,18.999999999999996
Anguilla japonica,Fenthion,12.000000000000002
Anguilla japonica,Fenvalerate,0.0048
Anguilla japonica,Flutolanil,100
Anguilla japonica,Hexazinone,75.00000000000001
Anguilla japonica,Malathion,4.1
Anguilla japonica,Mecoprop,100
Anguilla japonica,Methomyl,1.7
Anguilla japonica,Metolcarb,22.999999999999996
Anguilla japonica,Permethrin,0.35
Anguilla japonica,Phosmet,1.3
Anguilla japonica,Pretilachlor,5.3
Anguilla japonica,Profenofos,2.5
Anguilla japonica,Propargite,3.2999999999999994
Anguilla japonica,Propoxur,4.4
Anguilla japonica,Pyroquilon,44
Anguilla japonica,Quinalphos,0.5
Anguilla japonica,Tebuthiuron,39.99999999999999
Anguilla japonica,Thiazafluron [BSI:ISO],73
Anguilla japonica,Tralomethrin,0.0021999999999999997
Anguilla japonica,Trichlorfon,4.6000000000000005
Anguilla japonica,Triforine,1.8
Aplodinotus grunniens,"p,p'-DDT",0.01
Brevoortia patronus,Fenthion,0.54
Carassius auratus,"2,4-Dichlorophenoxyacetic acid",187.00000000000003
Carassius auratus,Aldicarb,7.4
Carassius auratus,Ametryn,13.999999999999998
Carassius auratus,Asulam,4999.999999999999
Carassius auratus,Atrazine,65.99921982840894
Carassius auratus,Azinphos-methyl,2.297240457747158
Carassius auratus,Benfluralin,0.8049844718999244
Carassius auratus,Captafol,0.2238309736783722
Carassius auratus,Captan,1.0920622692868756
Carassius auratus,Carbaryl,13.893696914910677
Carassius auratus,Carbofuran,8.99861100392722
Carassius auratus,Chlordane,0.082
Carassius auratus,Chloroxuron,68.00000000000001
Carassius auratus,Chlorpyrifos,1.6234592695845498
Carassius auratus,Chlorpyrifos-methyl,0.35
Carassius auratus,Dalapon,100
Carassius auratus,Diazinon,9
Carassius auratus,Dichlobenil,7.769728825824771
Carassius auratus,Dicloran,32.00000000000001
Carassius auratus,Dinocap,0.033
Carassius auratus,Diphenamid,53.14978833447974
Carassius auratus,Diquat,54.54356057317858
Carassius auratus,Diquat dibromide,83.99999999999999
Carassius auratus,Disulfoton,7.200000000000001
Carassius auratus,Dithianon,0.15
Carassius auratus,Endothal,444.99999999999994
Carassius auratus,EPN,1.0173494974687902
Carassius auratus,EPTC,25.939159585460754
Carassius auratus,Ethalfluralin,0.26
Carassius auratus,Ethoprop,10.233279044372823
Carassius auratus,Fenitrothion,2.8
Carassius auratus,Fenthion,3.1805660688158155
Carassius auratus,Glyphosate,7267.798140733367
Carassius auratus,Isoprocarb,4.61
Carassius auratus,Malathion,4.935522319437457
Carassius auratus,Methomyl,0.1
Carassius auratus,Methoxychlor,0.04622698148452478
Carassius auratus,Methyl parathion,9.90578174668388
Carassius auratus,Molinate,30.3
Carassius auratus,Oxamyl,27.5
Carassius auratus,"p,p'-DDT",0.023134993596930022
Carassius auratus,Parathion,2.6308862046289594
Carassius auratus,Permethrin,0.08443100468371963
Carassius auratus,Piperalin,2
Carassius auratus,Prometryn,4
Carassius auratus,Propargite,3.6999999999999997
Carassius auratus,Propoxur,42.5440947723653
Carassius auratus,Propyzamide,350
Carassius auratus,Trichlorfon,62.637542424597584
Carassius auratus,Trifluralin,0.145
Carassius auratus,Vernolate,12.699999999999998
Carassius carassius,Ametryn,27.000000000000004
Carassius carassius,Atrazine,83.2803218400853
Carassius carassius,Bifenox,101.99999999999999
Carassius carassius,Bromofenoxim,0.9
Carassius carassius,Chlorbromuron,7.999999999999999
Carassius carassius,Chlorotoluron,100
Carassius carassius,Chloroxuron,150.00000000000003
Carassius carassius,Chlorpyrifos,0.013999999999999999
Carassius carassius,Diazinon,8.363446607369195
Carassius carassius,Dimethametryn,7.999999999999999
Carassius carassius,EPTC,170.00000000000006
Carassius carassius,Fluometuron,137.93939478767237
Carassius carassius,Methoprotryne,32.27977339793338
Carassius carassius,Methyl parathion,11.000000000000002
Carassius carassius,Metobromuron,54.28835233189811
Carassius carassius,Metolachlor,4.900000000000001
Carassius carassius,"p,p'-DDT",0.039148676411688635
Carassius carassius,Piperophos,5.000000000000001
Carassius carassius,Profenofos,0.08999999999999998
Carassius carassius,Prometon,70.00000000000001
Carassius carassius,Secbumeton,43.65658981845461
Carassius carassius,Simazine,100
Carassius carassius,Simetryn,27.000000000000004
Carassius carassius,Terbumeton,29.999999999999996
Carassius carassius,Terbutryn,3.076642269253835
Carassius carassius,Terbutylazine,73.18860343940565
Carassius carassius,Trifluralin,49.49999999999999
Catostomus latipinnis,Boric acid,124.99999999999994
Channa punctata,"2,4-Dichlorophenoxyacetic acid",359.81939914351506
Channa punctata,Atrazine,42.400000000000006
Channa punctata,Carbaryl,9.003994664255897
Channa punctata,Carbofuran,0.17999999999999997
Channa punctata,Carbosulfan,0.268
Channa punctata,Chlorpyrifos,0.5444079352838274
Channa punctata,Deltamethrin,0.025099800796022267
Channa punctata,Diazinon,1.9172260264769132
Channa punctata,Dichlorvos,2.3
Channa punctata,Dimethoate,26.400757564888174
Channa punctata,Disulfoton,5.799999999999999
Channa punctata,Endosulfan,0.034217438641385246
Channa punctata,Glyphosate,32.50000000000001
Channa punctata,Iprobenfos,14.800000000000004
Channa punctata,lambda-Cyhalothrin,0.007919999999999998
Channa punctata,Malathion,2.731084884529522
Channa punctata,Methamidophos,8.580000000000002
Channa punctata,Methyl parathion,2.15
Channa punctata,Monocrotophos,24.01249674648599
Channa punctata,Monolinuron,103.99999999999997
Channa punctata,"p,p'-DDT",0.05088614742736965
Channa punctata,Profenofos,0.0024834854539537783
Channa punctata,Thiram,0.22000000000000003
Channa striata,Carbaryl,17.5
Channa striata,Diazinon,0.79
Channa striata,Fenobucarb,11.400000000000004
Channa striata,Fenvalerate,0.008000000000000004
Channa striata,Malathion,7.999999999999999
Channa striata,Methyl parathion,10.469999999999999
Channa striata,"p,p'-DDT",0.73
Channa striata,Paraquat,10.899999999999999
Clarias gariepinus,Chlorpyrifos,0.02144761058952721
Clarias gariepinus,Deltamethrin,0.4
Clarias gariepinus,Diazinon,6.3710281744785915
Clarias gariepinus,Dimethoate,39.400000000000006
Clarias gariepinus,Fenvalerate,0.003740908980448468
Clarias gariepinus,lambda-Cyhalothrin,0.008000000000000004
Colossoma macropomum,Carbendazim,4.16
Colossoma macropomum,Malathion,1.51
Coregonus clupeaformis,Methoxychlor,0.114
Ctenopharyngodon idella,Abamectin,0.1
Ctenopharyngodon idella,Asulam,10000
Ctenopharyngodon idella,Atrazine,37
Ctenopharyngodon idella,Butachlor,0.24
Ctenopharyngodon idella,Carbofuran,2.71
Ctenopharyngodon idella,Chlorpyrifos,0.049999999999999996
Ctenopharyngodon idella,Deltamethrin,0.09100000000000001
Ctenopharyngodon idella,Diazinon,15.100000000000001
Ctenopharyngodon idella,Dichlobenil,9.4
Ctenopharyngodon idella,Diquat,52.999999999999986
Ctenopharyngodon idella,Diquat dibromide,1718.9997091331913
Ctenopharyngodon idella,Diuron,30.999999999999996
Ctenopharyngodon idella,Endosulfan,0.002590111097196186
Ctenopharyngodon idella,Fenpropathrin,0.0035889999999999993
Ctenopharyngodon idella,Fenvalerate,0.21396153266709317
Ctenopharyngodon idella,Folpet,1.25
Ctenopharyngodon idella,Paraquat dichloride,66.00000000000001
Ctenopharyngodon idella,Permethrin,0.012352856021821953
Ctenopharyngodon idella,Terbutryn,5.799999999999999
Ctenopharyngodon idella,Thiobencarb,1.51
Culaea inconstans,"p,p'-DDT",0.067
Cyprinella lutrensis,Malathion,0.025000000000000005
Cyprinodon bovinus,Carbaryl,4.54
Cyprinodon macularius,Carbaryl,7.71
Cyprinodon macularius,Cypermethrin,0.006000000000000003
Cyprinodon macularius,Deltamethrin,5.999999999999997e-4
Cyprinodon macularius,Fenvalerate,0.025000000000000005
Cyprinodon macularius,Permethrin,0.004999999999999999
Cyprinodon variegatus,"1,3-Dichloropropene",1.8
Cyprinodon variegatus,Aldicarb,0.08866337510786455
Cyprinodon variegatus,Atrazine,2
Cyprinodon variegatus,Azinphos-methyl,0.0020000000000000005
Cyprinodon variegatus,Biphenyl,4.6000000000000005
Cyprinodon variegatus,Carbaryl,4.36
Cyprinodon variegatus,Carbofuran,0.386
Cyprinodon variegatus,Chlorpyrifos,0.19162463307205574
Cyprinodon variegatus,Deltamethrin,4.7999999999999996e-4
Cyprinodon variegatus,Diazinon,1.47
Cyprinodon variegatus,Endosulfan,3.400000000000002e-4
Cyprinodon variegatus,EPN,0.1889
Cyprinodon variegatus,Ethoprop,0.3649657518178932
Cyprinodon variegatus,Fenthion,1.89
Cyprinodon variegatus,Fenvalerate,0.024596747752497677
Cyprinodon variegatus,Fluopicolide,0.41
Cyprinodon variegatus,Fluridone,10.700000000000003
Cyprinodon variegatus,Furfural,13.999999999999998
Cyprinodon variegatus,Malathion,0.05099999999999999
Cyprinodon variegatus,Mandipropamid,4.500000000000001
Cyprinodon variegatus,Methoxychlor,0.048999999999999995
Cyprinodon variegatus,Napropamide,13.999999999999998
Cyprinodon variegatus,Permethrin,0.08800000000000001
Cyprinodon variegatus,tau-Fluvalinate,0.0017000000000000008
Cyprinodon variegatus,Terbufos,0.0033999999999999985
Cyprinodon variegatus,Thiobencarb,1.37
Cyprinodon variegatus,Thiodicarb,1
Cyprinodon variegatus,Trichlorfon,11.000000000000002
Cyprinodon variegatus,Trifluralin,0.16
Cyprinus carpio,"2,4-Dichlorophenoxyacetic acid",55.02624188728566
Cyprinus carpio,"2,4,5-Trichlorophenoxyacetic acid",20.76442158039174
Cyprinus carpio,"2,7,8,9-Tricyclazole",13.999999999999998
Cyprinus carpio,Abamectin,0.04200000000000001
Cyprinus carpio,Alachlor,4.6000000000000005
Cyprinus carpio,Allethrin,0.03200000000000001
Cyprinus carpio,alpha-Cypermethrin,0.0031932147896229887
Cyprinus carpio,Atrazine,30.659419433511772
Cyprinus carpio,Azinphos-methyl,0.695
Cyprinus carpio,Bentazone,978.0000000000002
Cyprinus carpio,Bifenthrin,0.05750000000000001
Cyprinus carpio,Bromuconazole,4.8
Cyprinus carpio,Buprofezin,1.6
Cyprinus carpio,Butachlor,0.1
Cyprinus carpio,Carbaryl,3.1075422902858953
Cyprinus carpio,Carbofuran,0.8091087168441629
Cyprinus carpio,Chlordane,0.038305310784774074
Cyprinus carpio,Chlorfenvinphos,0.045000000000000005
Cyprinus carpio,Chlorothalonil,0.05500000000000001
Cyprinus carpio,Chlorpyrifos,0.03577708763999665
Cyprinus carpio,Cymoxanil,91.00000000000001
Cyprinus carpio,Cypermethrin,0.006770760595718866
Cyprinus carpio,Dalapon,10000
Cyprinus carpio,Deltamethrin,0.005151371090790345
Cyprinus carpio,Diazinon,4.873685740066489
Cyprinus carpio,Dichlobenil,10.899999999999999
Cyprinus carpio,Dichlorvos,1.788686669039606
Cyprinus carpio,Diflubenzuron,389
Cyprinus carpio,Dimethoate,5.80282907959896
Cyprinus carpio,Dimethomorph,18.700000000000003
Cyprinus carpio,Dinitramine,1.4069046663723899
Cyprinus carpio,Diquat,50.29999999999999
Cyprinus carpio,Diquat dibromide,59.09999999999999
Cyprinus carpio,Diuron,2.9
Cyprinus carpio,Endosulfan,0.004090533727330137
Cyprinus carpio,Ethion,0.43
Cyprinus carpio,Ethoprop,0.64
Cyprinus carpio,Fenitrothion,5.614394115819878
Cyprinus carpio,Fenobucarb,2.5592258401316057
Cyprinus carpio,Fenoxycarb,2.7
Cyprinus carpio,Fenpropathrin,0.003000000000000001
Cyprinus carpio,Fenthion,1.5043382557435532
Cyprinus carpio,Fenvalerate,0.009208822057045237
Cyprinus carpio,Fluazinam,0.145
Cyprinus carpio,Fluopicolide,1.3
Cyprinus carpio,Fluopyram,42.9
Cyprinus carpio,Fluoxastrobin,0.484
Cyprinus carpio,Flutolanil,4.447960181138631
Cyprinus carpio,Folpet,3.16
Cyprinus carpio,Fthalide,50.999999999999986
Cyprinus carpio,Glyphosate,31.30377817226035
Cyprinus carpio,Indoxacarb,1.02
Cyprinus carpio,Isoprocarb,17.57351388022193
Cyprinus carpio,Malathion,4.476060854565099
Cyprinus carpio,MCPA,9.21737489744233
Cyprinus carpio,Metconazole,3.2999999999999994
Cyprinus carpio,Methamidophos,68.49817515817482
Cyprinus carpio,Methoxychlor,0.03338472313548371
Cyprinus carpio,Methyl iodide,1.19
Cyprinus carpio,Methyl parathion,9.444984567845284
Cyprinus carpio,Metoxuron,161.99999999999994
Cyprinus carpio,Molinate,35.23066845803524
Cyprinus carpio,Monolinuron,12.900000000000002
Cyprinus carpio,"p,p'-DDT",0.1008917694024845
Cyprinus carpio,Paraquat,9.007992899405176
Cyprinus carpio,Paraquat dichloride,63.521649852629
Cyprinus carpio,Parathion,1.7248188310660342
Cyprinus carpio,Penthiopyrad,0.572
Cyprinus carpio,Permethrin,0.031015819095599438
Cyprinus carpio,Phosalone,0.05800000000000001
Cyprinus carpio,Phosmet,50.970204428843694
Cyprinus carpio,Pirimicarb,409.99999999999994
Cyprinus carpio,Pirimiphos-methyl,5.000000000000001
Cyprinus carpio,Profenofos,0.10443147895969142
Cyprinus carpio,Prometryn,8.239068575512645
Cyprinus carpio,Propanil,7.17
Cyprinus carpio,Propiconazole,17.6583719615346
Cyprinus carpio,Propoxur,6.349325469580222
Cyprinus carpio,Prothioconazole,6.42
Cyprinus carpio,Pyrimethanil,36.60000000000001
Cyprinus carpio,Quinoxyfen,0.41
Cyprinus carpio,Resmethrin,0.003949999999999999
Cyprinus carpio,Sedaxane,0.62
Cyprinus carpio,Spirotetramat,2.59
Cyprinus carpio,Tebuconazole,2.37
Cyprinus carpio,Tetramethrin,0.11999999999999998
Cyprinus carpio,Thiobencarb,0.2580424984575608
Cyprinus carpio,Thiram,3.0000000000000014e-4
Cyprinus carpio,Tolfenpyrad,0.004732863826479695
Cyprinus carpio,Trichlorfon,27.432807704198396
Cyprinus carpio,Trichloroacetic acid,2499.9999999999995
Cyprinus carpio,Trifluralin,0.1723368793961409
Danio rerio,"2,4-Dichlorophenoxyacetic acid",68.3520299625402
Danio rerio,Alachlor,0.8
Danio rerio,Aldicarb,10.100000000000001
Danio rerio,Atrazine,271.00000000000006
Danio rerio,Bifenthrin,0.003199999999999999
Danio rerio,Carbaryl,9.26
Danio rerio,Chlorpyrifos,1.6
Danio rerio,Clethodim,133
Danio rerio,Deltamethrin,1.2100000000000005e-4
Danio rerio,Diazinon,5.60536387198186
Danio rerio,Dichlobenil,16.019987515600633
Danio rerio,Dichlorvos,12.999999999999998
Danio rerio,Dimethoate,0.5120379253208467
Danio rerio,Diquat,23.5
Danio rerio,Endosulfan,0.001600000000000001
Danio rerio,Esfenvalerate,0.11036303729057115
Danio rerio,Etofenprox,0.07910000000000002
Danio rerio,Fenvalerate,0.08810546068486026
Danio rerio,Fipronil,0.18100000000000002
Danio rerio,Fluopicolide,1.7
Danio rerio,gamma-Cyhalothrin,7.609204951898722e-4
Danio rerio,lambda-Cyhalothrin,0.003669510264444145
Danio rerio,Malathion,0.33758331390962903
Danio rerio,Metalaxyl,241.9999999999999
Danio rerio,Metalaxyl-M,226.9999999999999
Danio rerio,Methyl disulfide,7.500000000000001
Danio rerio,Paraquat,48.50000000000001
Danio rerio,Paraquat dichloride,39.99999999999999
Danio rerio,Parathion,5.64
Danio rerio,Permethrin,0.002499999999999999
Danio rerio,Phoxim,0.469
Danio rerio,Prometryn,2.626785107312739
Danio rerio,Tebuconazole,22.91898776124286
Danio rerio,Tetramethrin,0.046
Danio rerio,Triazophos,5.200000000000001
Esox lucius,Allethrin,0.0033000000000000004
Esox lucius,Azinphos-methyl,3.6e-4
Esox lucius,Deltamethrin,0.023
Esox lucius,Dinitramine,0.758
Esox lucius,Diquat,16
Esox lucius,Fenvalerate,5.999999999999997e-4
Esox lucius,Methoxychlor,0.01174734012447073
Esox lucius,"p,p'-DDT",0.0023141534315924113
Esox lucius,Permethrin,0.006134329629226003
Esox lucius,Phorate,0.11
Esox lucius,Phoxim,0.20934675170985648
Esox lucius,Pyrethrins,0.016999999999999998
Esox lucius,Resmethrin,0.0010499999999999995
Fundulus diaphanus,"2,4-Dichlorophenoxyacetic acid",26.699999999999996
Fundulus diaphanus,"2,4,5-Trichlorophenoxyacetic acid",17.4
Fundulus diaphanus,Malathion,0.24
Fundulus diaphanus,Methyl parathion,15.200000000000003
Galaxias maculatus,Chlorothalonil,0.016299999999999995
Galaxias maculatus,Cypermethrin,0.0023400000000000005
Gambusia affinis,"2-(2,4,5-Trichlorophenoxy)propionic acid",0.35
Gambusia affinis,"2,7,8,9-Tricyclazole",1.4
Gambusia affinis,Acephate,313.68774282716225
Gambusia affinis,Alachlor,3.748
Gambusia affinis,Allethrin,0.65
Gambusia affinis,Azinphos-methyl,0.07282856582413248
Gambusia affinis,Bentazone,2079.731535863835
Gambusia affinis,Boric acid,5599.999999999998
Gambusia affinis,Butachlor,1.195867885679685
Gambusia affinis,Butylate,8.5
Gambusia affinis,Carbaryl,6.1348125585537785
Gambusia affinis,Carbofuran,0.61622401477490385
Gambusia affinis,Carbon disulfide,135
Gambusia affinis,Chlordane,0.040999999999999995
Gambusia affinis,Chlorpyrifos,0.4614799013901975
Gambusia affinis,Coumaphos,3.5000000000000004
Gambusia affinis,Cycloate,10
Gambusia affinis,Cypermethrin,0.004791419857062785
Gambusia affinis,Dalapon,19099.999999999985
Gambusia affinis,Deltamethrin,0.001083725304051255
Gambusia affinis,Diazinon,1.273
Gambusia affinis,Dicamba,465.00000000000006
Gambusia affinis,Dichlorvos,5.279981084451672
Gambusia affinis,Dicofol,1.215030863805525
Gambusia affinis,Dicrotophos,3.5000000000000004
Gambusia affinis,Dinoseb,0.87
Gambusia affinis,Diquat,10
Gambusia affinis,Diquat dibromide,288.99999999999994
Gambusia affinis,Diuron,10
Gambusia affinis,Endosulfan,0.005453186370976551
Gambusia affinis,Endothal,10
Gambusia affinis,EPTC,16.399999999999995
Gambusia affinis,Ethion,0.206
Gambusia affinis,Ethoprop,5.4
Gambusia affinis,Fenitrothion,0.002241710782337566
Gambusia affinis,Fenobucarb,3.1386939959161357
Gambusia affinis,Fenpropathrin,0.0013000000000000006
Gambusia affinis,Fenvalerate,0.006967558244756899
Gambusia affinis,Fthalide,130.00000000000006
Gambusia affinis,Furfural,23.999999999999993
Gambusia affinis,Glyphosate,6.2
Gambusia affinis,Isoprocarb,12.000000000000002
Gambusia affinis,lambda-Cyhalothrin,1.11
Gambusia affinis,Malathion,0.2966877249158582
Gambusia affinis,MCPA,10
Gambusia affinis,Methoxychlor,0.3132091952673165
Gambusia affinis,Methyl parathion,0.6460110737525405
Gambusia affinis,Molinate,7.355640868767922
Gambusia affinis,Monocrotophos,70.00000000000001
Gambusia affinis,Naled,0.003310000000000001
Gambusia affinis,Nitrofen,0.782
Gambusia affinis,Oxadiazon,3.189
Gambusia affinis,"p,p'-DDT",0.04470321896680052
Gambusia affinis,Paraquat,122.99327083286752
Gambusia affinis,Parathion,0.3891076030228883
Gambusia affinis,Pebulate,10
Gambusia affinis,Permethrin,0.01361181344122957
Gambusia affinis,Phosmet,0.34
Gambusia affinis,Pirimiphos-methyl,2.23
Gambusia affinis,Profenofos,0.34826350764694447
Gambusia affinis,Propanil,8.490300348044233
Gambusia affinis,Pyrethrins,0.027000000000000003
Gambusia affinis,Resmethrin,0.005239999999999998
Gambusia affinis,Temephos,0.169617216107328
Gambusia affinis,Tetramethrin,0.14
Gambusia affinis,Thiobencarb,0.8872269873727825
Gambusia affinis,Trifluralin,6.6038544977892535
Gambusia affinis,Vernolate,14.499999999999998
Gasterosteus aculeatus,"2,3,5,6-Tetrachloronitrobenzene",0.634
Gasterosteus aculeatus,Chlordane,0.08999999999999998
Gasterosteus aculeatus,Chlorothalonil,0.06900000000000002
Gasterosteus aculeatus,Chlorpyrifos,0.008519976525789261
Gasterosteus aculeatus,Endosulfan,0.006000000000000003
Gasterosteus aculeatus,Fenitrothion,15.700000000000003
Gila cypha,"p,p'-DDT",2.166333307688362
Gila cypha,Parathion,1.6
Gila elegans,Boric acid,351.08993563950264
Gila elegans,Carbaryl,3.1591661186066116
Gila elegans,Malathion,4.838284820057621
Heterobranchus longifilis,Dichlorvos,1.32
Heterobranchus longifilis,Paraquat,7.67
Huso huso,Diazinon,5.63
Hypophthalmichthys molitrix,Endosulfan,7.968153051252999e-4
Hypophthalmichthys molitrix,Methamidophos,112.35924528048409
Hypophthalmichthys nobilis,Butachlor,0.58
Hypophthalmichthys nobilis,Carbofuran,2.37
Hypophthalmichthys nobilis,Thiobencarb,2.45
Ictalurus furcatus,Malathion,17
Ictalurus punctatus,"2-(2,4,5-Trichlorophenoxy)propionic acid",22.283509831726715
Ictalurus punctatus,"2,4-Dichlorophenoxyacetic acid",7
